datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,location
2011-04-02 10:00:00,2,0,0,2,5.67,16.33,3.3333,9.6667,64,4,68,incheon
2012-04-01 20:00:00,2,0,0,2,20.5,24.24,59,15.0013,66,166,232,seoul
2011-05-28 14:00:00,4,0,1,3,7.67,9.67,3.3333,6.3333,109,5,114,incheon
2012-01-09 01:00:00,1,0,1,1,9.84,12.12,60,8.9981,1,4,5,seoul
2011-11-11 04:00:00,2,0,1,3,7.0,16.67,3.6667,4.0,135,6,141,busan
2012-10-06 19:00:00,4,0,0,1,19.68,23.485,55,15.0013,102,239,341,seoul
2011-04-23 22:00:00,4,1,0,1,4.33,18.33,5.0,7.6667,44,17,61,busan
2011-01-23 14:00:00,1,0,1,3,8.33,14.67,5.6667,4.0,57,5,62,incheon
2012-12-12 20:00:00,1,0,1,3,13.0,7.67,10.0,8.6667,131,8,139,busan
2011-10-06 00:00:00,1,0,1,1,6.67,15.0,6.0,3.6667,90,3,93,incheon
2012-10-10 04:00:00,4,0,1,2,18.86,22.725,88,7.0015,0,6,6,seoul
2012-02-07 02:00:00,4,0,1,1,11.67,7.33,4.0,8.3333,150,16,166,incheon
2011-01-16 12:00:00,2,1,0,1,4.0,19.0,6.6667,5.6667,79,9,88,busan
2011-01-24 20:00:00,4,1,0,2,5.0,19.67,5.3333,5.3333,109,11,120,busan
2011-02-09 19:00:00,1,0,0,2,5.33,18.33,6.3333,4.3333,112,5,117,busan
2012-09-02 09:00:00,1,0,0,1,9.33,8.0,5.6667,4.3333,117,1,118,incheon
2011-04-05 18:00:00,2,0,1,1,15.58,19.695,40,32.9975,19,248,267,seoul
2012-10-02 21:00:00,4,0,1,3,25.42,27.275,94,7.0015,24,265,289,seoul
2011-04-29 08:00:00,1,1,1,3,4.33,16.0,8.6667,6.0,70,15,85,busan
2012-08-11 12:00:00,4,0,0,2,10.67,12.0,4.0,5.3333,16,8,24,busan
2011-06-30 04:00:00,1,1,1,1,10.67,9.0,8.0,9.3333,102,20,122,busan
2011-06-03 15:00:00,2,0,0,1,7.67,8.33,3.6667,5.0,57,12,69,incheon
2011-06-04 10:00:00,2,1,1,3,6.33,17.33,5.6667,7.6667,113,10,123,incheon
2011-11-19 19:00:00,2,0,1,1,15.33,17.67,5.6667,8.0,61,4,65,incheon
2012-12-09 06:00:00,4,0,1,1,13.67,13.33,4.3333,6.0,47,1,48,busan
2012-03-19 17:00:00,1,0,0,2,12.0,11.0,9.0,7.3333,145,10,155,busan
2011-10-02 12:00:00,4,0,0,2,16.4,20.455,62,12.998,78,243,321,seoul
2011-05-24 21:00:00,3,1,1,1,15.67,13.67,4.3333,4.6667,53,19,72,busan
2011-01-07 00:00:00,3,0,1,1,15.0,10.67,4.3333,6.6667,101,12,113,incheon
2011-06-30 22:00:00,3,0,0,3,7.67,7.0,6.3333,4.0,69,11,80,incheon
2011-11-17 01:00:00,1,0,0,3,11.0,9.33,7.3333,10.0,55,2,57,incheon
2011-06-11 09:00:00,2,0,0,3,8.0,6.67,6.3333,5.0,146,1,147,busan
2011-11-27 18:00:00,1,1,1,2,14.0,17.0,7.6667,4.0,12,11,23,seoul
2011-06-18 17:00:00,1,0,1,2,7.0,11.33,4.3333,6.3333,140,1,141,incheon
2011-03-30 04:00:00,3,0,1,1,12.67,19.67,6.6667,8.3333,137,14,151,busan
2012-05-01 11:00:00,2,0,1,2,27.06,31.06,65,19.0012,50,179,229,seoul
2012-09-14 08:00:00,1,1,1,2,11.33,17.33,8.0,3.6667,5,9,14,incheon
2011-09-26 06:00:00,4,0,0,3,10.67,15.0,3.6667,9.0,5,7,12,incheon
2012-12-20 14:00:00,4,1,1,1,6.33,8.33,4.0,6.6667,46,2,48,busan
2012-07-04 04:00:00,2,1,1,1,14.0,10.33,5.3333,5.6667,15,5,20,seoul
2011-12-26 04:00:00,3,1,1,1,9.33,20.0,6.3333,3.3333,138,4,142,incheon
2012-12-04 07:00:00,2,1,0,1,4.33,19.67,4.3333,8.6667,85,20,105,busan
2012-03-07 16:00:00,3,0,0,3,10.67,16.67,8.6667,10.0,65,6,71,busan
2011-01-29 07:00:00,4,0,1,3,16.0,14.67,3.3333,9.6667,2,9,11,incheon
2011-02-07 23:00:00,2,1,0,3,12.33,13.33,4.0,8.6667,88,15,103,seoul
2012-01-22 18:00:00,4,1,1,2,7.33,10.33,3.6667,7.6667,126,11,137,seoul
2011-10-15 03:00:00,1,1,0,1,4.33,17.33,7.3333,7.6667,9,6,15,busan
2012-03-03 08:00:00,3,1,0,1,10.0,18.33,6.3333,7.6667,36,12,48,incheon
2012-12-25 12:00:00,4,1,1,2,15.67,19.33,7.3333,3.6667,73,20,93,seoul
2011-04-02 14:00:00,3,1,1,1,8.33,18.33,6.6667,7.0,24,20,44,seoul
2012-10-18 14:00:00,3,0,0,3,16.0,19.0,6.0,3.3333,100,16,116,seoul
2011-08-28 23:00:00,2,0,1,2,6.33,11.0,6.3333,5.6667,61,3,64,busan
2011-07-16 18:00:00,2,0,0,3,7.67,18.67,7.3333,9.3333,15,7,22,busan
2011-08-06 17:00:00,1,0,1,1,3.33,7.33,6.6667,6.0,51,11,62,busan
2012-02-25 18:00:00,2,0,1,1,5.67,12.0,10.0,9.0,38,9,47,seoul
2011-04-22 18:00:00,1,1,1,3,6.0,19.67,4.6667,7.3333,9,1,10,incheon
2011-01-02 18:00:00,4,0,0,1,6.67,19.67,3.6667,8.3333,98,19,117,incheon
2011-01-15 05:00:00,1,1,0,2,8.33,14.0,9.3333,5.6667,51,5,56,incheon
2012-07-11 01:00:00,3,0,1,1,26.24,28.79,89,0,3,11,14,seoul
2012-03-10 09:00:00,1,1,0,3,11.33,19.67,8.0,7.0,94,4,98,incheon
2012-04-02 05:00:00,2,0,1,1,16.4,20.455,76,32.9975,2,22,24,seoul
2012-10-18 22:00:00,4,0,1,2,22.14,25.76,83,12.998,27,202,229,seoul
2011-08-24 21:00:00,2,0,0,3,4.0,12.33,9.0,5.6667,89,11,100,seoul
2011-04-17 08:00:00,1,1,1,3,4.67,19.0,9.0,4.3333,94,1,95,incheon
2011-05-16 20:00:00,2,0,1,2,13.0,8.0,8.6667,3.6667,115,14,129,incheon
2012-10-30 14:00:00,2,1,0,2,16.33,8.0,8.0,3.6667,149,11,160,busan
2011-12-15 15:00:00,1,1,0,2,8.67,9.67,5.3333,5.0,127,20,147,incheon
2012-08-09 02:00:00,4,0,1,2,3.33,19.67,8.3333,7.3333,134,17,151,busan
2012-05-12 10:00:00,2,1,1,2,8.33,14.0,8.3333,5.3333,94,12,106,incheon
2012-09-20 23:00:00,1,0,0,2,13.0,14.0,8.0,6.3333,38,6,44,incheon
2012-03-16 02:00:00,1,0,1,2,16.33,14.33,6.6667,7.6667,85,13,98,busan
2011-08-30 06:00:00,3,1,0,3,3.33,18.0,7.6667,6.0,138,9,147,incheon
2011-05-28 21:00:00,4,1,1,2,13.0,17.0,7.6667,8.6667,113,14,127,seoul
2011-05-06 20:00:00,2,0,0,1,8.33,13.33,3.6667,6.3333,141,1,142,incheon
2011-03-23 01:00:00,2,0,0,2,13.33,7.67,5.3333,5.3333,4,14,18,busan
2012-01-12 00:00:00,1,0,1,3,13.94,16.665,93,12.998,0,3,3,seoul
2012-06-30 14:00:00,1,1,0,1,6.67,18.67,4.6667,6.3333,34,13,47,busan
2012-07-30 12:00:00,2,1,1,2,12.33,16.0,7.3333,3.6667,92,5,97,busan
2012-02-03 07:00:00,3,0,1,1,3.33,10.67,6.3333,4.6667,5,15,20,busan
2012-03-25 04:00:00,4,0,0,2,3.67,17.67,7.0,3.6667,80,15,95,incheon
2011-11-04 08:00:00,1,1,1,1,9.0,10.0,8.0,7.0,25,19,44,busan
2012-08-03 12:00:00,3,0,0,2,14.67,9.0,4.6667,4.3333,41,5,46,incheon
2011-05-17 02:00:00,1,0,1,2,8.0,19.33,4.6667,7.3333,91,2,93,busan
2012-05-06 21:00:00,2,1,1,1,11.33,15.0,8.0,6.3333,7,2,9,busan
2012-09-28 08:00:00,4,0,1,1,11.67,7.0,10.0,6.3333,43,4,47,busan
2011-07-04 16:00:00,3,1,1,2,15.0,20.0,3.6667,4.6667,77,14,91,incheon
2011-10-08 12:00:00,1,0,1,3,4.33,9.33,9.0,5.0,112,1,113,seoul
2011-01-11 08:00:00,1,0,1,2,4.33,12.67,6.6667,7.3333,11,1,12,busan
2011-10-22 00:00:00,3,0,0,2,5.67,7.0,9.3333,9.3333,39,5,44,busan
2011-11-04 07:00:00,4,0,1,2,16.4,20.455,86,15.0013,10,235,245,seoul
2012-04-22 18:00:00,4,1,0,2,11.0,11.33,4.3333,4.3333,40,18,58,incheon
2012-05-09 09:00:00,4,1,0,3,10.33,9.67,3.3333,5.6667,136,8,144,incheon
2011-07-18 22:00:00,1,1,0,2,7.33,16.0,7.3333,8.3333,137,9,146,busan
2011-06-12 15:00:00,4,0,0,3,6.0,6.67,3.3333,7.6667,136,1,137,seoul
2011-04-26 18:00:00,2,0,1,2,11.33,18.67,7.0,4.3333,106,17,123,seoul
2012-10-07 19:00:00,1,1,0,2,6.33,19.67,7.6667,7.3333,97,12,109,busan
2012-10-09 16:00:00,4,0,1,2,20.5,24.24,72,11.0014,70,354,424,seoul
2011-06-17 19:00:00,2,0,1,3,26.24,28.79,83,16.9979,53,275,328,seoul
2011-12-11 21:00:00,3,0,0,2,14.0,14.0,5.0,6.3333,124,19,143,incheon
2011-04-10 17:00:00,2,0,0,2,21.32,25,72,12.998,84,152,236,seoul
2011-01-13 15:00:00,4,0,1,1,7.0,16.33,8.6667,3.3333,90,8,98,busan
2011-12-03 00:00:00,3,0,0,1,16.0,19.0,6.6667,5.3333,127,6,133,incheon
2012-06-22 18:00:00,4,1,1,3,14.67,9.0,9.6667,4.0,117,7,124,busan
2011-12-28 11:00:00,1,1,0,2,13.67,6.67,7.0,5.0,81,7,88,busan
2011-04-06 11:00:00,2,1,1,2,6.33,14.33,5.3333,4.3333,90,1,91,seoul
2012-10-11 09:00:00,3,0,0,1,7.67,12.0,3.6667,9.3333,143,11,154,seoul
2012-03-22 00:00:00,2,1,0,3,14.0,11.33,6.3333,8.0,128,9,137,incheon
2011-08-03 10:00:00,3,0,0,3,9.33,15.33,8.3333,4.0,57,5,62,seoul
2012-03-07 23:00:00,4,0,1,3,12.33,15.33,6.3333,3.6667,73,10,83,seoul
2012-01-25 21:00:00,2,0,1,1,7.0,18.67,4.6667,10.0,26,11,37,busan
2011-07-04 22:00:00,1,1,0,1,4.67,7.67,7.6667,9.6667,113,15,128,busan
2011-01-05 03:00:00,1,1,1,2,7.33,11.33,7.3333,5.3333,60,11,71,busan
2012-11-25 11:00:00,3,1,0,1,14.67,17.67,5.3333,5.3333,133,14,147,busan
2012-01-24 05:00:00,1,0,1,1,5.67,13.33,9.0,5.0,105,1,106,busan
2011-06-17 04:00:00,2,0,1,1,22.14,25.76,94,8.9981,1,5,6,seoul
2011-10-27 04:00:00,4,1,1,1,6.0,9.0,7.6667,10.0,150,6,156,seoul
2012-11-26 02:00:00,3,1,0,1,15.0,18.0,6.0,10.0,31,18,49,incheon
2012-12-07 16:00:00,4,0,1,1,14.76,17.425,76,8.9981,39,336,375,seoul
2012-06-14 19:00:00,3,1,1,2,12.0,18.0,10.0,6.0,83,19,102,seoul
2012-03-04 14:00:00,4,1,0,1,16.0,15.0,4.3333,6.6667,82,4,86,busan
2012-07-30 13:00:00,2,1,1,1,5.67,19.0,5.0,4.6667,69,4,73,busan
2011-02-16 17:00:00,4,0,1,2,10.33,10.67,9.6667,8.3333,59,7,66,incheon
2012-01-21 19:00:00,4,1,0,3,4.67,19.33,4.3333,4.6667,80,4,84,incheon
2011-12-17 20:00:00,2,1,1,2,5.67,16.67,4.3333,4.6667,94,12,106,incheon
2011-06-02 10:00:00,2,1,1,3,6.33,11.0,4.0,6.6667,128,6,134,incheon
2011-09-15 11:00:00,3,0,1,2,27.88,31.82,65,8.9981,39,120,159,seoul
2011-07-12 00:00:00,3,1,1,2,9.67,12.0,9.3333,7.0,121,13,134,busan
2011-12-09 11:00:00,4,1,0,2,6.33,7.0,10.0,8.0,103,7,110,seoul
2011-12-02 15:00:00,4,1,0,2,4.33,17.0,5.6667,5.3333,9,18,27,incheon
2012-11-02 04:00:00,4,0,1,1,12.3,15.91,70,7.0015,1,6,7,seoul
2012-09-15 22:00:00,4,1,0,3,16.67,15.67,5.6667,7.0,56,20,76,busan
2011-09-09 20:00:00,3,0,1,1,26.24,28.03,94,6.0032,30,180,210,seoul
2012-05-23 12:00:00,1,1,1,3,16.67,7.33,9.6667,5.0,56,14,70,incheon
2012-10-06 18:00:00,4,1,1,2,8.0,20.0,7.3333,4.3333,100,9,109,incheon
2011-11-12 11:00:00,1,0,1,2,16.33,7.33,8.3333,7.0,69,7,76,seoul
2011-10-11 12:00:00,4,1,0,1,11.0,11.67,5.0,10.0,7,5,12,busan
2011-02-06 05:00:00,1,0,0,1,10.66,12.88,60,15.0013,0,1,1,seoul
2012-03-23 10:00:00,3,0,1,2,5.0,13.67,8.0,6.6667,73,7,80,busan
2011-08-17 03:00:00,3,0,1,1,26.24,29.545,78,0,1,4,5,seoul
2012-02-26 09:00:00,4,1,1,1,10.67,17.67,4.0,6.3333,40,8,48,incheon
2011-01-08 02:00:00,2,0,0,2,6.0,18.0,7.6667,7.0,9,18,27,incheon
2011-08-24 00:00:00,1,0,1,3,8.0,10.0,3.6667,4.0,112,6,118,busan
2011-08-06 05:00:00,2,0,1,1,11.33,12.0,7.6667,8.3333,31,17,48,incheon
2011-12-11 12:00:00,1,0,0,3,6.33,8.0,8.0,5.3333,27,9,36,incheon
2011-07-05 10:00:00,1,0,0,3,13.67,8.33,7.6667,8.3333,1,5,6,busan
2011-05-05 07:00:00,3,1,1,3,8.67,12.33,7.6667,5.3333,115,15,130,seoul
2012-12-07 06:00:00,2,1,0,3,13.33,17.0,8.3333,6.0,40,11,51,seoul
2012-06-04 12:00:00,1,1,0,1,10.67,10.67,4.0,4.3333,145,20,165,incheon
2012-08-17 05:00:00,2,1,1,3,4.0,15.0,9.3333,6.3333,73,1,74,seoul
2011-04-09 10:00:00,4,0,1,3,4.0,12.67,7.3333,4.0,43,15,58,incheon
2012-04-16 07:00:00,3,0,0,3,16.67,17.0,8.3333,3.3333,150,15,165,seoul
2012-09-09 10:00:00,3,0,1,2,11.33,18.67,10.0,3.3333,47,4,51,busan
2012-07-27 14:00:00,4,0,1,1,15.67,8.67,8.3333,5.6667,19,5,24,seoul
2011-05-09 00:00:00,2,0,1,2,3.33,16.67,9.6667,10.0,130,14,144,seoul
2011-01-03 12:00:00,4,1,0,2,12.33,16.33,8.0,7.6667,74,12,86,seoul
2011-02-21 20:00:00,3,1,0,2,9.33,8.33,5.0,5.0,19,5,24,seoul
2012-01-24 11:00:00,3,0,0,1,10.0,9.0,5.0,7.0,37,15,52,incheon
2012-02-07 18:00:00,1,0,1,1,17.22,21.21,38,12.998,10,508,518,seoul
2012-10-05 19:00:00,2,0,1,2,6.0,11.33,10.0,9.0,149,17,166,incheon
2011-09-12 18:00:00,2,0,0,1,7.0,6.67,9.0,3.3333,98,16,114,incheon
2011-08-10 15:00:00,3,0,1,1,35.26,37.12,30,22.0028,53,141,194,seoul
2011-02-28 13:00:00,1,1,0,2,14.33,17.67,6.6667,6.0,30,16,46,busan
2012-10-12 05:00:00,1,1,0,1,7.33,9.33,5.3333,7.3333,148,7,155,busan
2012-05-05 15:00:00,3,0,0,1,11.33,15.33,6.6667,6.3333,60,12,72,busan
2012-03-10 21:00:00,2,0,1,3,6.0,17.33,3.3333,6.0,103,4,107,busan
2012-02-21 08:00:00,1,0,1,1,10.33,18.67,3.3333,6.0,96,13,109,busan
2011-04-05 12:00:00,3,1,0,1,14.0,13.33,9.0,4.6667,110,14,124,incheon
2012-05-05 00:00:00,2,0,0,3,10.33,10.0,6.0,7.0,22,6,28,incheon
2012-06-14 17:00:00,4,0,1,2,14.33,17.33,9.6667,10.0,51,7,58,busan
2012-09-12 19:00:00,3,0,1,1,26.24,31.06,50,12.998,78,557,635,seoul
2012-09-29 02:00:00,2,0,1,1,14.33,8.67,5.3333,8.0,52,5,57,busan
2011-08-21 01:00:00,2,0,0,1,7.0,13.33,7.3333,9.0,83,16,99,incheon
2012-01-15 16:00:00,1,1,0,3,14.33,16.67,8.6667,4.3333,71,20,91,busan
2011-08-07 17:00:00,3,0,0,1,5.33,16.67,6.3333,6.6667,71,2,73,busan
2012-03-03 03:00:00,1,0,0,2,14.76,17.425,93,11.0014,1,20,21,seoul
2012-08-03 13:00:00,3,1,1,3,15.33,20.0,7.0,6.6667,98,10,108,incheon
2012-01-10 19:00:00,3,1,0,1,5.33,14.67,6.0,7.6667,70,4,74,busan
2011-09-04 00:00:00,3,0,0,1,27.06,29.545,89,12.998,33,76,109,seoul
2012-09-28 14:00:00,2,0,1,2,15.33,7.0,4.0,5.0,25,2,27,incheon
2011-05-10 02:00:00,1,0,1,2,4.67,8.0,4.0,4.6667,102,8,110,busan
2012-11-21 13:00:00,2,0,0,1,3.67,14.33,7.6667,6.0,73,15,88,busan
2011-09-19 07:00:00,2,0,1,1,15.67,17.33,3.6667,6.3333,38,18,56,busan
2012-06-28 02:00:00,2,1,0,3,14.67,20.0,5.6667,8.0,106,9,115,busan
2011-02-03 18:00:00,3,0,0,2,16.0,9.33,9.0,9.6667,146,18,164,incheon
2012-07-11 15:00:00,4,1,0,3,9.67,10.0,9.6667,8.0,55,4,59,incheon
2011-03-22 16:00:00,3,0,1,3,10.0,15.67,10.0,8.6667,74,16,90,busan
2011-10-06 21:00:00,4,1,0,3,13.33,19.67,8.0,5.0,23,18,41,incheon
2012-08-12 16:00:00,4,0,0,2,13.33,15.67,3.6667,3.6667,125,17,142,busan
2011-02-10 20:00:00,1,0,0,1,9.67,10.33,9.0,6.0,53,17,70,seoul
2011-11-07 14:00:00,4,0,1,1,12.67,12.67,8.6667,10.0,7,19,26,busan
2012-04-29 02:00:00,2,0,0,2,16.0,13.0,9.6667,7.6667,149,5,154,busan
2012-09-02 07:00:00,2,0,1,3,13.67,9.67,4.6667,4.0,12,1,13,seoul
2012-02-03 01:00:00,2,0,0,3,4.67,10.0,4.6667,8.6667,6,16,22,busan
2012-11-05 23:00:00,4,0,1,1,10.66,13.635,60,8.9981,0,53,53,seoul
2011-05-18 02:00:00,2,0,0,1,6.33,19.67,8.6667,5.6667,36,9,45,busan
2011-12-27 09:00:00,4,1,1,1,13.67,7.33,5.3333,10.0,1,19,20,incheon
2011-01-06 15:00:00,3,0,1,2,14.33,15.67,8.3333,7.0,47,12,59,incheon
2012-05-12 17:00:00,4,0,1,1,12.33,19.33,10.0,5.3333,104,20,124,incheon
2012-01-17 23:00:00,4,1,1,2,5.67,19.33,3.6667,9.0,143,9,152,incheon
2012-01-12 15:00:00,4,1,0,3,15.67,9.33,6.6667,7.3333,126,8,134,seoul
2012-02-06 15:00:00,1,0,0,2,10.33,13.33,6.3333,9.6667,43,2,45,incheon
2011-01-15 20:00:00,4,1,0,1,5.33,17.67,9.3333,4.6667,28,18,46,incheon
2011-01-07 12:00:00,1,0,1,2,8.2,9.85,37,16.9979,9,50,59,seoul
2012-11-12 13:00:00,2,1,0,2,9.0,13.0,7.6667,4.6667,54,15,69,incheon
2012-10-24 05:00:00,1,1,0,3,5.33,18.0,8.0,9.6667,22,20,42,seoul
2011-07-27 07:00:00,4,0,0,3,9.33,13.33,4.3333,6.0,52,6,58,incheon
2012-11-07 23:00:00,4,1,0,2,8.33,13.33,9.0,6.3333,128,20,148,seoul
2011-12-03 16:00:00,1,1,1,1,15.33,7.0,6.6667,7.6667,83,9,92,busan
2012-06-03 10:00:00,1,0,1,1,12.67,19.67,7.6667,7.0,22,11,33,busan
2012-11-22 05:00:00,2,0,1,3,8.0,16.0,8.6667,3.3333,72,4,76,busan
2012-10-09 06:00:00,1,0,0,3,10.67,11.67,3.3333,9.0,140,15,155,busan
2012-10-02 13:00:00,1,1,0,1,9.33,8.0,9.3333,7.3333,7,17,24,seoul
2011-10-20 04:00:00,3,0,0,2,12.0,9.0,3.6667,6.6667,139,8,147,incheon
2011-12-21 12:00:00,4,0,0,2,11.67,18.33,8.6667,7.0,84,3,87,seoul
2011-04-26 18:00:00,1,0,0,1,9.33,16.33,4.0,4.6667,110,3,113,incheon
2011-11-15 12:00:00,2,1,0,1,16.33,19.33,3.6667,3.6667,13,4,17,busan
2012-01-12 20:00:00,2,1,0,2,12.67,15.0,6.3333,10.0,133,1,134,seoul
2011-04-10 23:00:00,3,1,1,3,16.67,8.67,8.3333,7.6667,95,5,100,incheon
2011-11-04 10:00:00,4,0,0,3,3.67,8.33,8.3333,5.3333,82,12,94,busan
2012-10-28 11:00:00,1,1,1,2,10.33,8.0,5.6667,7.6667,105,15,120,incheon
2012-03-30 09:00:00,3,0,1,2,11.67,19.67,4.3333,9.0,95,12,107,busan
2012-05-15 09:00:00,2,1,0,2,13.33,12.0,9.0,8.0,49,4,53,incheon
2012-07-10 14:00:00,3,0,1,1,33.62,36.365,38,11.0014,71,171,242,seoul
2011-04-17 04:00:00,4,1,0,3,11.0,19.67,5.3333,9.0,141,2,143,busan
2012-08-14 06:00:00,4,1,0,3,4.67,11.67,4.3333,4.6667,144,10,154,incheon
2011-10-05 17:00:00,4,0,1,1,26.24,31.06,47,16.9979,66,525,591,seoul
2011-10-03 19:00:00,1,0,0,2,15.0,10.0,7.0,10.0,107,10,117,incheon
2012-05-06 08:00:00,3,0,1,1,4.67,13.33,8.0,9.0,104,5,109,busan
2012-06-16 02:00:00,2,0,0,1,23.78,27.275,53,0,12,55,67,seoul
2012-07-27 20:00:00,1,1,0,2,16.33,13.67,4.3333,6.0,121,19,140,busan
2012-02-08 09:00:00,1,0,1,2,9.84,12.88,70,11.0014,8,245,253,seoul
2011-01-27 15:00:00,2,1,1,1,15.33,14.0,10.0,7.3333,75,18,93,seoul
2012-11-10 18:00:00,1,0,1,1,5.67,18.0,10.0,7.6667,89,4,93,seoul
2012-02-26 17:00:00,4,0,1,3,10.67,9.67,4.6667,5.0,68,5,73,busan
2012-10-04 00:00:00,4,1,1,3,3.33,12.67,5.0,9.0,104,20,124,incheon
2011-12-10 17:00:00,4,0,0,1,11.48,12.88,36,22.0028,34,151,185,seoul
2012-07-21 02:00:00,3,0,0,2,9.0,10.0,5.3333,8.3333,10,18,28,incheon
2011-12-15 03:00:00,1,1,0,1,8.33,12.33,7.3333,8.3333,26,11,37,incheon
2012-11-25 06:00:00,2,1,0,2,16.67,16.33,5.6667,7.3333,25,9,34,incheon
2012-07-06 20:00:00,2,0,0,3,9.67,8.0,8.3333,3.3333,104,15,119,busan
2012-03-18 13:00:00,1,0,0,2,18.86,22.725,82,11.0014,198,346,544,seoul
2011-10-06 16:00:00,2,0,1,1,8.67,14.0,8.6667,6.6667,82,2,84,incheon
2012-03-25 13:00:00,2,1,1,3,3.67,18.33,9.6667,9.6667,103,12,115,incheon
2012-11-23 02:00:00,3,1,0,2,9.0,18.67,5.6667,9.6667,85,8,93,busan
2012-04-02 01:00:00,4,0,0,1,14.67,18.33,8.0,3.6667,81,14,95,busan
2012-05-19 13:00:00,2,0,0,1,28.7,31.82,37,8.9981,332,372,704,seoul
2012-12-18 13:00:00,3,1,1,3,4.67,18.33,9.3333,4.3333,18,1,19,busan
2012-02-02 21:00:00,3,1,1,3,13.33,16.0,5.6667,3.6667,128,1,129,busan
2012-04-17 03:00:00,2,0,1,1,22.96,26.515,83,6.0032,0,6,6,seoul
2011-09-14 02:00:00,3,0,1,1,24.6,28.03,83,0,1,4,5,seoul
2011-10-17 01:00:00,1,1,1,3,15.0,15.67,6.0,8.6667,14,8,22,busan
2012-12-28 13:00:00,2,1,0,2,14.33,19.33,6.3333,7.3333,56,16,72,seoul
2012-10-20 15:00:00,1,1,0,3,6.67,19.33,8.0,9.6667,43,10,53,busan
2012-04-11 10:00:00,4,0,0,1,15.33,15.67,9.6667,4.3333,12,12,24,busan
2012-09-19 21:00:00,3,0,1,1,20.5,24.24,59,11.0014,25,324,349,seoul
2011-03-02 15:00:00,2,1,1,3,11.33,9.67,7.0,6.6667,55,7,62,incheon
2012-04-20 07:00:00,4,1,0,3,4.33,19.0,4.0,4.0,53,10,63,incheon
2011-02-08 08:00:00,4,0,1,1,14.33,6.67,8.0,9.3333,128,6,134,busan
2011-11-09 20:00:00,3,1,0,1,3.67,10.0,9.3333,8.3333,57,9,66,incheon
2011-11-16 01:00:00,1,0,1,1,16.0,18.67,7.3333,10.0,86,11,97,busan
2011-10-28 19:00:00,2,0,1,2,7.0,17.33,4.0,8.3333,43,1,44,incheon
2011-02-22 07:00:00,4,1,1,2,8.33,11.33,8.6667,4.6667,87,3,90,incheon
2011-10-21 20:00:00,4,1,1,2,5.33,17.0,9.3333,8.0,44,4,48,busan
2011-04-08 13:00:00,4,1,0,1,4.0,10.67,7.3333,7.3333,137,3,140,busan
2011-12-12 05:00:00,4,0,1,2,6.0,12.33,4.3333,8.3333,67,9,76,busan
2012-05-19 23:00:00,2,0,0,1,24.6,31.06,56,11.0014,71,168,239,seoul
2012-09-13 05:00:00,4,1,1,1,15.33,7.67,7.3333,6.3333,117,1,118,busan
2011-07-12 11:00:00,4,0,0,3,11.67,19.0,8.6667,3.3333,14,20,34,incheon
2011-03-13 13:00:00,2,1,0,2,16.67,15.33,9.6667,6.3333,78,6,84,incheon
2011-12-09 12:00:00,4,0,1,1,14.76,16.665,57,19.9995,27,146,173,seoul
2012-07-15 03:00:00,3,1,1,1,7.0,18.33,8.0,5.3333,138,2,140,seoul
2011-01-03 08:00:00,1,0,1,1,5.74,6.06,50,19.0012,1,153,154,seoul
2012-07-04 15:00:00,3,1,0,1,37.72,42.425,35,19.9995,155,299,454,seoul
2012-09-15 22:00:00,3,0,1,2,7.0,9.33,5.3333,7.3333,45,17,62,busan
2012-06-23 19:00:00,3,1,1,1,5.67,6.67,6.3333,9.3333,113,18,131,incheon
2012-12-16 06:00:00,2,1,1,3,9.0,8.33,3.3333,7.3333,7,3,10,busan
2012-12-13 16:00:00,2,1,1,2,5.0,13.33,3.3333,6.0,48,17,65,busan
2012-04-02 10:00:00,4,0,0,1,5.33,12.67,3.3333,9.0,137,13,150,busan
2011-07-06 14:00:00,1,0,0,3,16.67,7.67,8.0,3.6667,78,16,94,incheon
2012-10-12 05:00:00,2,0,0,2,8.0,13.67,4.0,3.3333,8,17,25,incheon
2011-09-30 23:00:00,3,1,0,1,6.33,14.67,9.0,6.3333,40,3,43,busan
2012-11-24 04:00:00,2,1,0,3,8.0,10.67,4.6667,10.0,119,10,129,busan
2011-08-21 10:00:00,1,0,0,2,15.0,16.0,9.0,8.0,57,6,63,busan
2011-08-21 15:00:00,1,1,0,2,4.0,20.0,7.3333,4.6667,75,6,81,busan
2011-10-07 08:00:00,4,0,1,1,18.86,22.725,82,0,31,386,417,seoul
2012-04-17 14:00:00,3,1,1,1,5.67,16.0,7.0,7.3333,5,15,20,busan
2011-01-05 04:00:00,1,0,1,1,9.84,11.365,48,15.0013,0,2,2,seoul
2012-10-19 23:00:00,2,0,1,3,3.33,16.33,5.0,6.6667,39,20,59,busan
2011-07-15 13:00:00,1,1,0,3,7.33,9.67,3.6667,6.3333,83,5,88,incheon
2011-07-12 03:00:00,3,0,0,1,8.33,13.0,4.6667,3.3333,125,13,138,busan
2012-11-10 23:00:00,4,1,1,2,5.0,10.33,5.3333,4.0,95,2,97,busan
2011-04-03 10:00:00,1,0,0,2,12.33,16.0,4.6667,4.6667,109,5,114,seoul
2011-03-03 07:00:00,1,0,1,1,4.92,4.545,42,27.9993,1,110,111,seoul
